Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2010S000658,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0374B0374B,Dijous,4,Laboral,2010,1,Gener,28,13,Matí,Desconegut,0,1,0,1,2,"4583412,75","430554,29"
2010S003928,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0203 0203,Dilluns,1,Laboral,2010,6,Juny,7,08,Matí,Desconegut,0,1,0,1,1,"4582749,09","428803,37"
2010S003477,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,245802,París,0149 0149,Dijous,4,Laboral,2010,5,Maig,20,17,Tarda,Desconegut,0,1,0,1,2,"4582568,62","428958,63"
2010S006842,2,Eixample,24-2-7,la Dreta de l'Eixample,145003,Girona,0127 0127,Divendres,5,Laboral,2010,10,Octubre,8,11,Matí,Desconegut,0,1,0,1,2,"4583237,57","430380,99"
2010S008792,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,55807,Francesc Macià,0010 0011,Dilluns,1,Laboral,2010,12,Desembre,20,17,Tarda,Desconegut,0,1,0,1,2,"4582689,57","428537,57"
2010S006666,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0317 0319,Divendres,5,Laboral,2010,10,Octubre,1,19,Tarda,Desconegut,0,1,0,1,2,"4583110,17","430466,32"
2010S003779,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0311 0311,Dimarts,2,Laboral,2010,6,Juny,1,12,Matí,Desconegut,0,1,0,1,2,"4582974,22","430512,62"
2010S002772,2,Eixample,24-2-7,la Dreta de l'Eixample,49509,Bruc,0162 0162,Dissabte,6,Laboral,2010,4,Abril,24,16,Tarda,Desconegut,0,3,0,3,2,"4583349,45","430114,31"
2010S001532,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0181 0181,Dimecres,3,Laboral,2010,3,Març,3,18,Tarda,Desconegut,0,1,0,1,2,"4582257,32","429095,98"
2010S005348,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0172 0172,Divendres,5,Laboral,2010,7,Juliol,30,22,Nit,Desconegut,0,2,0,2,2,"4582516,31","429061,10"
2010S006511,2,Eixample,24-2-7,la Dreta de l'Eixample,225500,Nàpols,0251 0251,Diumenge,7,Laboral,2010,9,Setembre,26,17,Tarda,Desconegut,0,2,0,2,2,"4583706,70","430670,54"
2010S001054,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0224 0226,Divendres,5,Laboral,2010,2,Febrer,12,08,Matí,Desconegut,0,1,0,1,2,"4582656,57","428924,28"
2010S004885,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0301 0301,Dimarts,2,Laboral,2010,7,Juliol,13,23,Nit,Desconegut,0,5,0,5,2,"4583464,88","430901,74"
2010S000237,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0443 0443,Dimarts,2,Laboral,2010,1,Gener,12,13,Matí,Desconegut,0,1,0,1,1,"4582812,82","428886,20"
2010S007352,2,Eixample,24-2-7,la Dreta de l'Eixample,286504,Roger de Flor,0186 0186,Divendres,5,Laboral,2010,10,Octubre,29,11,Matí,Desconegut,0,1,0,1,2,"4583343,28","430871,16"
2010S008757,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0084 0084,Dissabte,6,Laboral,2010,12,Desembre,18,19,Tarda,Desconegut,0,1,0,1,2,"4583265,26","430778,70"
2010S001679,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0088 0088,Dimecres,3,Laboral,2010,3,Març,10,17,Tarda,Desconegut,0,1,0,1,4,"4583286,50","430758,11"
2010S005395,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0088 0088,Dilluns,1,Laboral,2010,8,Agost,2,15,Tarda,Desconegut,0,1,0,1,1,"4583286,50","430758,11"
2010S007188,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,350308,València,0142 0142,Dissabte,6,Laboral,2010,10,Octubre,23,05,Nit,Desconegut,0,0,0,0,9,"4581930,83","429294,69"
2010S001211,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0376 0378,Dijous,4,Laboral,2010,2,Febrer,18,12,Matí,Desconegut,0,1,0,1,2,"4583436,09","430831,07"
2010S006517,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0105 0105,Diumenge,7,Laboral,2010,9,Setembre,26,20,Tarda,Desconegut,0,1,0,1,2,"4582300,58","429428,80"
2010S002535,2,Eixample,24-2-7,la Dreta de l'Eixample,225500,Nàpols,0223 0223,Dijous,4,Laboral,2010,4,Abril,15,21,Tarda,Desconegut,0,3,0,3,3,"4583508,96","430854,34"
2010S007263,2,Eixample,24-2-7,la Dreta de l'Eixample,31300,Bailèn,0131 0131,Dilluns,1,Laboral,2010,10,Octubre,25,09,Matí,Desconegut,0,1,0,1,2,"4583320,99","430486,72"
2010S000521,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0230 0230,Divendres,5,Laboral,2010,1,Gener,22,14,Tarda,Desconegut,0,1,0,1,2,"4582159,70","430101,46"
2010S006078,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0230 0230,Dimecres,3,Laboral,2010,9,Setembre,8,19,Tarda,Desconegut,0,1,0,1,8,"4582159,70","430101,46"
2010S002457,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0167 0169,Dimarts,2,Laboral,2010,4,Abril,13,12,Matí,Desconegut,0,1,0,1,2,"4581796,38","429699,77"
2010S000576,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0585 0585,Dilluns,1,Laboral,2010,1,Gener,25,12,Matí,Desconegut,0,1,0,1,3,"4582005,96","430104,60"
2010S007123,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,0213 0213,Dimecres,3,Laboral,2010,10,Octubre,20,20,Tarda,Desconegut,0,1,0,1,2,"4582502,63","429656,42"
2010S007605,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0151 0151,Dilluns,1,Laboral,2010,11,Novembre,8,15,Tarda,Desconegut,0,3,0,3,3,"4581848,96","429371,40"
2010S005478,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,100800,Diputació,0207 0207,Divendres,5,Laboral,2010,8,Agost,6,18,Tarda,Desconegut,0,1,0,1,2,"4581988,37","429895,62"
2010S005431,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0583 0583,Dimecres,3,Laboral,2010,8,Agost,4,12,Matí,Desconegut,0,1,0,1,2,"4581891,27","429987,61"
2010S006344,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0094 0094,Dilluns,1,Laboral,2010,9,Setembre,20,13,Matí,Desconegut,0,1,0,1,3,"4582055,43","429511,33"
2010S004593,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0149 0149,Divendres,5,Laboral,2010,7,Juliol,2,09,Matí,Desconegut,0,1,0,1,2,"4582872,38","429432,73"
2010S008043,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0167B0167B,Dimarts,2,Laboral,2010,11,Novembre,23,14,Tarda,Desconegut,0,1,0,1,2,"4582959,45","429348,81"
2010S008988,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,70607,Casanova,0101 0101,Dilluns,1,Laboral,2010,12,Desembre,27,17,Tarda,Desconegut,0,1,0,1,2,"4582071,17","429466,53"
2010S005525,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,90502,Còrsega,0283 0283,Dilluns,1,Laboral,2010,8,Agost,9,13,Matí,Desconegut,0,1,0,1,2,"4582850,09","429436,65"
2010S000040,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0092 0092,Dilluns,1,Laboral,2010,1,Gener,4,09,Matí,Desconegut,0,1,0,1,2,"4582221,74","429536,05"
2010S008996,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0059 0059,Dimarts,2,Laboral,2010,12,Desembre,28,14,Tarda,Desconegut,0,1,0,1,2,"4582013,42","429709,20"
2010S002699,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,0142 0142,Dimecres,3,Laboral,2010,4,Abril,21,19,Tarda,Desconegut,0,1,0,1,2,"4582117,07","429293,83"
2010S008745,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0061 0061,Divendres,5,Laboral,2010,12,Desembre,17,21,Tarda,Desconegut,0,1,0,1,2,"4582384,19","429899,83"
2010S005372,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,110803,Entença,0073 0077,Diumenge,7,Laboral,2010,8,Agost,1,11,Matí,Desconegut,0,1,0,1,2,"4581186,10","429021,29"
2010S006843,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,245802,París,0169 0169,Divendres,5,Laboral,2010,10,Octubre,8,11,Matí,Desconegut,0,1,0,1,2,"4582696,95","429085,90"
2010S002189,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,245802,París,0185 0185,Dilluns,1,Laboral,2010,3,Març,29,16,Tarda,Desconegut,0,1,0,1,1,"4582764,44","429150,99"
2010S002503,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0162 0164,Dimecres,3,Laboral,2010,4,Abril,14,21,Tarda,Desconegut,0,1,0,1,2,"4581955,74","429511,10"
2010S007311,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0166 0166,Dimecres,3,Laboral,2010,10,Octubre,27,18,Tarda,Desconegut,0,1,0,1,2,"4581965,50","429520,97"
2010S003547,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0140 0140,Dissabte,6,Laboral,2010,5,Maig,22,18,Tarda,Desconegut,0,1,0,1,2,"4582567,17","429388,27"
2010S001124,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0303 0303,Dilluns,1,Laboral,2010,2,Febrer,15,11,Matí,Desconegut,0,1,0,1,3,"4582260,10","429981,00"
2010S000331,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0309B0309B,Divendres,5,Laboral,2010,1,Gener,15,15,Tarda,Desconegut,0,1,0,1,2,"4582285,43","429996,33"
2010S007701,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0309B0309B,Dijous,4,Laboral,2010,11,Novembre,11,15,Tarda,Desconegut,0,1,0,1,2,"4582285,43","429996,33"
2010S001963,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0225 0225,Diumenge,7,Laboral,2010,3,Març,21,10,Matí,Desconegut,0,1,0,1,2,"4582407,44","429930,72"
2010S005260,2,Eixample,25-2-6,la Sagrada Família,350308,València,0543 0543,Dimarts,2,Laboral,2010,7,Juliol,27,23,Nit,Desconegut,0,2,0,2,2,"4584249,28","431624,97"
2010S003458,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0131 0131,Dimecres,3,Laboral,2010,5,Maig,19,20,Tarda,Desconegut,0,1,0,1,2,"4582987,02","429555,66"
2010S002366,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0263 0263,Divendres,5,Laboral,2010,4,Abril,9,11,Matí,Desconegut,0,1,0,1,2,"4582604,13","430135,08"
2010S005266,2,Eixample,25-2-6,la Sagrada Família,197302,Marina,0211X0211X,Dimecres,3,Laboral,2010,7,Juliol,28,08,Matí,Desconegut,0,1,0,1,2,"4583667,61","431293,64"
2010S001144,2,Eixample,24-2-7,la Dreta de l'Eixample,90502,Còrsega,0309 0309,Dimarts,2,Laboral,2010,2,Febrer,16,09,Matí,Desconegut,0,2,0,2,2,"4582966,48","429555,12"
2010S004101,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0387 0387,Dissabte,6,Laboral,2010,6,Juny,12,03,Nit,Desconegut,0,0,0,0,1,"4583083,00","429715,34"
2010S002099,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0397 0397,Divendres,5,Laboral,2010,3,Març,26,12,Matí,Desconegut,0,1,0,1,2,"4583017,67","429512,33"
2010S003398,2,Eixample,25-2-6,la Sagrada Família,238400,Padilla,0200 0200,Dimarts,2,Laboral,2010,5,Maig,18,08,Matí,Desconegut,0,1,0,1,2,"4583905,45","431449,68"
2010S005739,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0074 0074,Dilluns,1,Laboral,2010,8,Agost,23,18,Tarda,Desconegut,0,2,0,2,2,"4582632,06","429962,15"
2010S006674,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0061 0061,Dissabte,6,Laboral,2010,10,Octubre,2,03,Nit,Desobeir el senyal del semàfor,0,1,0,1,1,"4582728,51","430050,77"
2010S008466,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0075 0075,Dijous,4,Laboral,2010,12,Desembre,9,13,Matí,Desconegut,0,1,0,1,2,"4582825,77","429962,13"
2010S003635,2,Eixample,24-2-7,la Dreta de l'Eixample,191204,Mallorca,0238 0238,Dijous,4,Laboral,2010,5,Maig,27,10,Matí,Desconegut,0,3,0,3,2,"4582668,95","429856,27"
2010S008530,2,Eixample,24-2-7,la Dreta de l'Eixample,191204,Mallorca,0238 0238,Dissabte,6,Laboral,2010,12,Desembre,11,15,Tarda,Desconegut,0,1,0,1,2,"4582668,95","429856,27"
2010S000019,2,Eixample,24-2-7,la Dreta de l'Eixample,191204,Mallorca,0238 0238,Dissabte,6,Laboral,2010,1,Gener,2,19,Tarda,Desconegut,0,2,0,2,2,"4582668,95","429856,27"
2010S006900,2,Eixample,25-2-6,la Sagrada Família,191204,Mallorca,0445 0445,Dilluns,1,Laboral,2010,10,Octubre,11,12,Matí,Desconegut,0,0,0,0,1,"4584122,65","431310,68"
2010S001082,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0241 0241,Divendres,5,Laboral,2010,2,Febrer,12,16,Tarda,Desconegut,0,1,0,1,3,"4582641,05","429988,33"
2010S005647,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0306 0308,Dimarts,2,Laboral,2010,8,Agost,17,21,Tarda,Desconegut,0,1,0,1,2,"4583749,72","431614,30"
2010S007308,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0422 0422,Dimecres,3,Laboral,2010,10,Octubre,27,18,Tarda,Desconegut,0,2,0,2,2,"4583229,80","430000,26"
2010S001609,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0281 0281,Dissabte,6,Laboral,2010,3,Març,6,09,Matí,Desconegut,0,1,0,1,2,"4582745,51","430279,20"
2010S000745,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0438 0438,Diumenge,7,Laboral,2010,1,Gener,31,21,Tarda,Desconegut,0,2,0,2,2,"4583193,71","429896,46"
2010S002530,2,Eixample,25-2-6,la Sagrada Família,18505,Aragó,0534 0534,Dijous,4,Laboral,2010,4,Abril,15,19,Tarda,Desconegut,0,1,0,1,3,"4584124,51","431727,24"
2010S007515,2,Eixample,25-2-6,la Sagrada Família,68900,Cartagena,0163 0163,Dijous,4,Laboral,2010,11,Novembre,4,21,Tarda,Desconegut,0,0,0,0,2,"4583926,93","431762,18"
2010S000932,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,9999 9999,Dilluns,1,Laboral,2010,2,Febrer,8,14,Tarda,Desconegut,0,2,0,2,1,"4583149,61","429930,13"
2010S002391,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0068 0072,Dissabte,6,Laboral,2010,4,Abril,10,17,Tarda,Desconegut,0,1,0,1,2,"4582773,99","430094,76"
2010S008847,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0080 0080,Dimecres,3,Laboral,2010,12,Desembre,22,12,Matí,Desconegut,0,1,0,1,2,"4582830,23","430043,38"
2010S004053,2,Eixample,24-2-7,la Dreta de l'Eixample,268003,Provença,0275 0275,Dijous,4,Laboral,2010,6,Juny,10,18,Tarda,Desconegut,0,1,0,1,2,"4583036,93","430003,38"
2010S008629,2,Eixample,24-2-7,la Dreta de l'Eixample,289105,Rosselló,0263 0263,Dimarts,2,Laboral,2010,12,Desembre,14,19,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4583063,92","429839,84"
2010S004330,2,Eixample,24-2-7,la Dreta de l'Eixample,191204,Mallorca,0274 0276,Dilluns,1,Laboral,2010,6,Juny,21,16,Tarda,Desconegut,0,1,0,1,2,"4582981,06","430174,39"
2010S004844,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0147 0147,Dilluns,1,Laboral,2010,7,Juliol,12,11,Matí,Desconegut,0,1,0,1,2,"4582855,52","430190,65"
2010S003726,2,Eixample,24-2-7,la Dreta de l'Eixample,359404,Joan Carles I,9999 9999,Diumenge,7,Laboral,2010,5,Maig,30,20,Tarda,Desconegut,0,1,0,1,2,"4583113,18","429737,52"
2010S000761,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0284 0284,Dilluns,1,Laboral,2010,2,Febrer,1,13,Matí,Desconegut,0,0,0,0,2,"4583807,82","431803,16"
2010S002803,2,Eixample,25-2-6,la Sagrada Família,146902,Glòries Catalanes,0008I0008I,Dilluns,1,Laboral,2010,4,Abril,26,08,Matí,Desconegut,0,1,0,1,2,"4583852,08","431909,35"
2010S002121,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0172 0172,Divendres,5,Laboral,2010,3,Març,26,19,Tarda,Desconegut,0,0,0,0,2,"4582997,46","430085,60"
2010S001165,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0038 0040,Dimarts,2,Laboral,2010,2,Febrer,16,19,Tarda,Desconegut,0,1,0,1,2,"4582517,75","430329,48"
2010S005420,2,Eixample,24-2-7,la Dreta de l'Eixample,145003,Girona,0045 0045,Dimarts,2,Laboral,2010,8,Agost,3,19,Tarda,Desconegut,0,1,0,1,2,"4582759,48","430848,44"
2010S004652,2,Eixample,24-2-7,la Dreta de l'Eixample,71600,Casp,0001B0001B,Diumenge,7,Laboral,2010,7,Juliol,4,18,Tarda,Desconegut,0,0,0,0,1,"4582252,67","430582,07"
2010S005090,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0052 0052,Dimecres,3,Laboral,2010,7,Juliol,21,21,Tarda,Desconegut,0,2,0,2,2,"4583065,80","430974,32"
2010S000415,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0655 0655,Dimarts,2,Laboral,2010,1,Gener,19,09,Matí,Desconegut,0,1,0,1,2,"4582735,68","430849,64"
2010S005613,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,9997 9997,Dissabte,6,Laboral,2010,8,Agost,14,16,Tarda,Desconegut,0,1,0,1,2,"4582556,50","430701,04"
2010S003836,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,9997 9997,Dijous,4,Laboral,2010,6,Juny,3,18,Tarda,Desconegut,0,1,0,1,2,"4582556,50","430701,04"
2010S005499,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0236 0236,Dissabte,6,Laboral,2010,8,Agost,7,21,Tarda,Desconegut,0,2,0,2,2,"4582388,00","429959,63"
2010S008930,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0669B0669B,Divendres,5,Laboral,2010,12,Desembre,24,15,Tarda,Desconegut,0,0,0,0,2,"4583055,41","431176,31"
2010S002480,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0007 0007,Dimecres,3,Laboral,2010,4,Abril,14,10,Matí,Desconegut,0,1,0,1,5,"4582217,96","430517,20"
2010S009051,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0592 0592,Divendres,5,Laboral,2010,12,Desembre,31,13,Matí,Desconegut,0,1,0,1,2,"4581984,75","430156,65"
2010S003182,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0602 0602,Dilluns,1,Laboral,2010,5,Maig,10,15,Tarda,Desconegut,0,1,0,1,2,"4582033,06","430206,04"
2010S008328,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0339 0339,Dijous,4,Laboral,2010,12,Desembre,2,19,Tarda,Desconegut,0,2,0,2,1,"4582447,64","430172,42"
2010S004872,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0650 0650,Dimarts,2,Laboral,2010,7,Juliol,13,15,Tarda,Desconegut,0,1,0,1,2,"4582453,82","430635,73"
2010S002357,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0268 0268,Dijous,4,Laboral,2010,4,Abril,8,19,Tarda,Desconegut,0,1,0,1,1,"4582535,85","430110,72"
2010S004696,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0268 0268,Dimarts,2,Laboral,2010,7,Juliol,6,13,Matí,Desconegut,0,2,0,2,2,"4582535,85","430110,72"
2010S004285,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0272 0272,Dissabte,6,Laboral,2010,6,Juny,19,13,Matí,Desconegut,0,1,0,1,2,"4582559,73","430135,00"
2010S002563,2,Eixample,24-2-7,la Dreta de l'Eixample,32700,Balmes,0032 0032,Divendres,5,Laboral,2010,4,Abril,16,22,Nit,Desconegut,0,1,0,1,2,"4582218,94","430099,66"
2010S004704,2,Eixample,24-2-7,la Dreta de l'Eixample,31300,Bailèn,0076 0076,Dimarts,2,Laboral,2010,7,Juliol,6,16,Tarda,Desconegut,1,0,1,2,2,"4583025,39","430809,79"
2010S003885,2,Eixample,24-2-7,la Dreta de l'Eixample,232902,Urquinaona,9998 9998,Dissabte,6,Laboral,2010,6,Juny,5,11,Matí,Desconegut,0,1,0,1,1,"4582244,34","430860,58"
2010S003802,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0044 0044,Dimecres,3,Laboral,2010,6,Juny,2,09,Matí,Desconegut,0,1,0,1,2,"4582447,16","430147,34"
2010S007375,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0061 0061,Dissabte,6,Laboral,2010,10,Octubre,30,09,Matí,Desconegut,0,2,0,2,2,"4582475,63","430073,72"
2010S005545,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0061 0061,Dimarts,2,Laboral,2010,8,Agost,10,18,Tarda,Desconegut,0,2,0,2,2,"4582475,63","430073,72"
2010S001568,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0338 0338,Dijous,4,Laboral,2010,3,Març,4,17,Tarda,Desconegut,0,1,0,1,2,"4583056,13","430641,25"
2010S003466,2,Eixample,24-2-7,la Dreta de l'Eixample,278459,Reina Victòria,9998 9998,Dijous,4,Laboral,2010,5,Maig,20,09,Matí,Desconegut,0,1,0,1,2,"4582287,99","430440,61"
2010S007413,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0371 0371,Dilluns,1,Laboral,2010,11,Novembre,1,20,Tarda,Desconegut,0,1,1,2,2,"4582780,19","430511,65"
2010S001184,2,Eixample,24-2-7,la Dreta de l'Eixample,349309,Universitat,0003 0003,Dimecres,3,Laboral,2010,2,Febrer,17,17,Tarda,Desconegut,0,1,0,1,2,"4581970,17","430190,87"
2010S001791,2,Eixample,24-2-7,la Dreta de l'Eixample,349309,Universitat,0024 0024,Dilluns,1,Laboral,2010,3,Març,15,09,Matí,Desconegut,0,2,0,2,2,"4582060,71","430450,41"
2010S002141,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0318 0318,Dissabte,6,Laboral,2010,3,Març,27,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4582979,36","430364,25"
2010S002052,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0312 0312,Dimecres,3,Laboral,2010,3,Març,24,21,Tarda,Desconegut,0,1,0,1,1,"4582559,29","430317,14"
2010S008381,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0285 0285,Dissabte,6,Laboral,2010,12,Desembre,4,22,Nit,Desconegut,0,2,0,2,3,"4582551,59","430469,07"
2010S002654,2,Eixample,24-2-7,la Dreta de l'Eixample,145003,Girona,0073 0073,Dimarts,2,Laboral,2010,4,Abril,20,13,Matí,Desconegut,0,1,0,1,2,"4582910,86","430700,39"
2010S003394,2,Eixample,24-2-7,la Dreta de l'Eixample,145003,Girona,0073 0073,Dilluns,1,Laboral,2010,5,Maig,17,22,Nit,Desconegut,0,1,1,2,2,"4582910,86","430700,39"
2010S007896,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0830X0830X,Dijous,4,Laboral,2010,11,Novembre,18,07,Matí,Desconegut,0,1,0,1,2,"4583698,44","431911,01"
2010S004430,2,Eixample,26-2-5,el Fort Pienc,144601,Diagonal,0277 0279,Divendres,5,Laboral,2010,6,Juny,25,18,Tarda,Desconegut,0,1,0,1,2,"4583555,36","431181,04"
2010S000923,3,Sants-Montjuïc,31-3-11,el Poble Sec,284101,Rius i Taulet,0002 0002,Dilluns,1,Laboral,2010,2,Febrer,8,07,Matí,Desconegut,0,0,0,0,1,"4580513,38","429319,77"
2010S004505,3,Sants-Montjuïc,31-3-11,el Poble Sec,329902,Tamarit,0073 0077,Dimarts,2,Laboral,2010,6,Juny,29,13,Matí,Desconegut,0,1,0,1,1,"4580637,96","429322,03"
2010S008075,2,Eixample,26-2-5,el Fort Pienc,76807,Sardenya,0147B0147B,Dimecres,3,Laboral,2010,11,Novembre,24,15,Tarda,Desconegut,0,1,0,1,2,"4583106,77","431630,50"
2010S007768,2,Eixample,26-2-5,el Fort Pienc,76807,Sardenya,0242 0242,Dissabte,6,Laboral,2010,11,Novembre,13,23,Nit,Desconegut,0,1,0,1,2,"4583427,39","431350,76"
2010S003346,2,Eixample,26-2-5,el Fort Pienc,71600,Casp,0152 0152,Diumenge,7,Laboral,2010,5,Maig,16,08,Matí,Desconegut,0,1,0,1,2,"4583069,60","431456,18"
2010S000051,3,Sants-Montjuïc,31-3-11,el Poble Sec,118805,Exposició,0058 0058,Dilluns,1,Laboral,2010,1,Gener,4,17,Tarda,Desconegut,0,1,0,1,2,"4580333,29","429745,51"
2010S004040,2,Eixample,26-2-5,el Fort Pienc,305100,Sant Joan,0046 0046,Dijous,4,Laboral,2010,6,Juny,10,09,Matí,Desconegut,0,1,0,1,1,"4582799,33","431234,46"
2010S005433,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0708 0708,Dimecres,3,Laboral,2010,8,Agost,4,14,Tarda,Desconegut,0,2,0,2,2,"4582980,69","431175,29"
2010S003614,2,Eixample,26-2-5,el Fort Pienc,286504,Roger de Flor,0112 0112,Dimecres,3,Laboral,2010,5,Maig,26,11,Matí,Transitar a peu per la calçada,0,1,0,1,1,"4582945,84","431257,44"
