Número d'expedient,Codi districte,Nom districte,NK barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripció dia setmana,Dia de setmana,Descripció tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripció torn,Descripció causa vianant,Número de morts,Número de lesionats lleus,Número de lesionats greus,Número de víctimes,Número de vehicles implicats,Coordenada UTM (Y),Coordenada UTM (X)
2013S007064,2,Eixample,21-2-10,Sant Antoni,169409,Corts Catalanes,0484 0484,Dissabte,6,Laboral,2013,10,Octubre,5,13,Matí,Desconegut,0,1,0,1,2,"4581297,75","429458,60"
2013S003578,2,Eixample,21-2-10,Sant Antoni,361406,Viladomat,0111 0113,Divendres,5,Laboral,2013,5,Maig,17,22,Nit,Desconegut,0,1,0,1,2,"4581276,25","429494,67"
2013S004054,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,245802,París,0070 0070,Dimarts,2,Laboral,2013,6,Juny,4,15,Tarda,Desconegut,0,2,0,2,2,"4582141,31","428554,14"
2013S008468,2,Eixample,21-2-10,Sant Antoni,349706,Comte d'Urgell,0012S0012S,Dimarts,2,Laboral,2013,11,Novembre,26,07,Matí,Desconegut,0,1,0,1,2,"4581221,07","429931,25"
2013S002777,2,Eixample,21-2-10,Sant Antoni,349706,Comte d'Urgell,0016 0016,Dijous,4,Laboral,2013,4,Abril,18,10,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"4581257,42","429924,73"
2013S008878,2,Eixample,21-2-10,Sant Antoni,361406,Viladomat,0023B0023B,Dilluns,1,Laboral,2013,12,Desembre,9,19,Tarda,Desconegut,0,1,0,1,2,"4580850,70","429905,44"
2013S000738,2,Eixample,21-2-10,Sant Antoni,323203,Sepúlveda,0138B0138B,Dimecres,3,Laboral,2013,1,Gener,30,17,Tarda,Desconegut,0,1,0,1,2,"4581384,01","429733,15"
2013S002950,2,Eixample,21-2-10,Sant Antoni,361406,Viladomat,0077 0079,Dimarts,2,Laboral,2013,4,Abril,23,19,Tarda,Desconegut,0,2,0,2,2,"4581106,74","429657,93"
2013S005167,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas,0118 0118,Dimarts,2,Laboral,2013,7,Juliol,16,06,Matí,Desconegut,0,3,0,3,2,"4582435,80","428427,29"
2013S001555,2,Eixample,21-2-10,Sant Antoni,285807,Rocafort,0021 0021,Dijous,4,Laboral,2013,2,Febrer,28,10,Matí,Desconegut,0,1,0,1,2,"4580859,69","429528,08"
2013S002504,2,Eixample,21-2-10,Sant Antoni,349706,Comte d'Urgell,0064 0064,Dilluns,1,Laboral,2013,4,Abril,8,08,Matí,Desobeir el senyal del semàfor,0,1,1,2,1,"4581497,56","429689,29"
2013S001456,2,Eixample,21-2-10,Sant Antoni,54509,Calàbria,0019 0019,Dissabte,6,Laboral,2013,2,Febrer,23,12,Matí,Desconegut,0,1,0,1,1,"4580860,36","429713,85"
2013S007489,2,Eixample,21-2-10,Sant Antoni,246000,Parlament,0057 0057,Dilluns,1,Laboral,2013,10,Octubre,21,17,Tarda,Transitar a peu per la calçada,0,1,0,1,1,"4581025,40","430093,19"
2013S006670,2,Eixample,21-2-10,Sant Antoni,7702,Aldana,0001 0001,Divendres,5,Laboral,2013,9,Setembre,20,17,Tarda,Desconegut,0,1,0,1,1,"4580778,01","430231,17"
2013S003434,2,Eixample,21-2-10,Sant Antoni,537295,Universitat,0001 0001,Dilluns,1,Laboral,2013,5,Maig,13,02,Nit,Desconegut,0,1,0,1,2,"4581900,16","430089,74"
2013S002853,2,Eixample,21-2-10,Sant Antoni,198804,Paral·lel,0098 0098,Dissabte,6,Laboral,2013,4,Abril,20,15,Tarda,Desconegut,0,1,0,1,2,"4580740,75","430249,43"
2013S008474,2,Eixample,21-2-10,Sant Antoni,349706,Comte d'Urgell,0046 0046,Dimarts,2,Laboral,2013,11,Novembre,26,14,Tarda,Desconegut,0,1,0,1,2,"4581397,62","429787,75"
2013S005736,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0374B0374B,Dimarts,2,Laboral,2013,8,Agost,6,15,Tarda,Desconegut,0,1,0,1,2,"4583412,75","430554,29"
2013S002681,2,Eixample,24-2-7,la Dreta de l'Eixample,305100,Sant Joan,0089 0089,Diumenge,7,Laboral,2013,4,Abril,14,07,Matí,Desconegut,0,1,0,1,3,"4583320,26","430652,47"
2013S006728,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0455 0459,Dilluns,1,Laboral,2013,9,Setembre,23,01,Nit,Desconegut,0,1,2,3,2,"4582774,09","428765,47"
2013S001659,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,268003,Provença,0149 0149,Dilluns,1,Laboral,2013,3,Març,4,16,Tarda,Desconegut,0,2,0,2,2,"4582324,42","429282,99"
2013S004060,2,Eixample,24-2-7,la Dreta de l'Eixample,176801,Roger de Llúria,0128 0128,Dimarts,2,Laboral,2013,6,Juny,4,17,Tarda,Desconegut,0,0,0,0,2,"4583284,17","429991,99"
2013S006721,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,87009,Comte Borrell,0306 0306,Diumenge,7,Laboral,2013,9,Setembre,22,19,Tarda,Desconegut,0,1,0,1,2,"4582442,23","428568,95"
2013S008445,2,Eixample,24-2-7,la Dreta de l'Eixample,289105,Rosselló,0287 0287,Dilluns,1,Laboral,2013,11,Novembre,25,15,Tarda,Desconegut,0,1,0,1,2,"4583350,05","430136,21"
2013S001005,2,Eixample,24-2-7,la Dreta de l'Eixample,289105,Rosselló,0307 0307,Dissabte,6,Laboral,2013,2,Febrer,9,13,Matí,Desconegut,0,1,0,1,2,"4583413,04","430195,07"
2013S006047,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0237 0239,Divendres,5,Laboral,2013,8,Agost,23,10,Matí,Desconegut,0,1,0,1,2,"4582496,59","428666,72"
2013S001778,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,90502,Còrsega,0203 0205,Divendres,5,Laboral,2013,3,Març,8,12,Matí,Desconegut,0,1,0,1,3,"4582470,39","429049,10"
2013S002272,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0441 0441,Dimecres,3,Laboral,2013,3,Març,27,17,Tarda,Desconegut,0,1,0,1,2,"4582819,95","428908,41"
2013S003637,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0141 0141,Dimarts,2,Laboral,2013,5,Maig,21,12,Matí,Desconegut,0,1,0,1,1,"4582045,23","429303,73"
2013S004853,2,Eixample,24-2-7,la Dreta de l'Eixample,191204,Mallorca,0333 0333,Dijous,4,Laboral,2013,7,Juliol,4,10,Matí,Desconegut,0,2,0,2,2,"4583458,46","430629,63"
2013S000074,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0369 0369,Divendres,5,Laboral,2013,1,Gener,4,18,Tarda,Desconegut,0,1,0,1,2,"4583392,91","430755,78"
2013S002334,2,Eixample,24-2-7,la Dreta de l'Eixample,31300,Bailèn,0113 0113,Diumenge,7,Laboral,2013,3,Març,31,22,Nit,Desconegut,0,1,0,1,2,"4583234,02","430572,01"
2013S003165,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,0159 0159,Dijous,4,Laboral,2013,5,Maig,2,11,Matí,Desconegut,0,1,0,1,2,"4582220,26","429363,33"
2013S007932,2,Eixample,24-2-7,la Dreta de l'Eixample,222002,Mossèn Jacint Verdaguer,9999 9999,Dimecres,3,Laboral,2013,11,Novembre,6,19,Tarda,Desconegut,0,2,0,2,2,"4583390,02","430612,63"
2013S008380,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0331 0331,Divendres,5,Laboral,2013,11,Novembre,22,17,Tarda,Desconegut,0,2,0,2,2,"4583356,12","430566,86"
2013S000252,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,268003,Provença,0162 0162,Divendres,5,Laboral,2013,1,Gener,11,16,Tarda,Desconegut,0,2,1,3,3,"4582173,93","429162,63"
2013S004979,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,110304,Enric Granados,0077B0077B,Dimarts,2,Laboral,2013,7,Juliol,9,11,Matí,Desconegut,0,1,0,1,2,"4582578,06","429527,56"
2013S008936,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0099 0099,Dimecres,3,Laboral,2013,12,Desembre,11,19,Tarda,Desconegut,0,1,0,1,2,"4582584,02","429712,67"
2013S000614,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0585 0585,Divendres,5,Laboral,2013,1,Gener,25,14,Tarda,Desconegut,0,1,0,1,2,"4582005,96","430104,60"
2013S002561,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,90502,Còrsega,0230 0230,Dimecres,3,Laboral,2013,4,Abril,10,10,Matí,Desconegut,0,1,0,1,2,"4582673,86","429293,72"
2013S004707,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0025 0025,Divendres,5,Laboral,2013,6,Juny,28,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4582052,77","429857,81"
2013S002571,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0583 0583,Dimecres,3,Laboral,2013,4,Abril,10,16,Tarda,Desconegut,0,2,0,2,2,"4581891,27","429987,61"
2013S001945,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0167B0167B,Dijous,4,Laboral,2013,3,Març,14,21,Tarda,Desconegut,0,1,0,1,2,"4582959,45","429348,81"
2013S000881,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0192 0192,Dimarts,2,Laboral,2013,2,Febrer,5,11,Matí,Desconegut,0,1,0,1,2,"4582070,35","429644,53"
2013S008919,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,110304,Enric Granados,0104 0104,Dimecres,3,Laboral,2013,12,Desembre,11,13,Matí,Desconegut,0,1,0,1,2,"4582794,32","429350,83"
2013S006768,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0092 0092,Dimecres,3,Laboral,2013,9,Setembre,25,09,Matí,Desconegut,0,1,0,1,2,"4582221,74","429536,05"
2013S004082,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,245802,París,0196 0196,Dimecres,3,Laboral,2013,6,Juny,5,08,Matí,Desconegut,0,1,0,1,3,"4582828,83","429254,88"
2013S007070,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0056 0056,Dissabte,6,Laboral,2013,10,Octubre,5,20,Tarda,Desconegut,0,0,0,0,2,"4582220,97","429723,99"
2013S003031,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0539B0539B,Divendres,5,Laboral,2013,4,Abril,26,16,Tarda,Desconegut,0,1,0,1,3,"4581649,53","429725,88"
2013S000372,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0557 0559,Dijous,4,Laboral,2013,1,Gener,17,09,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"4581750,91","429843,50"
2013S007198,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,23403,Aribau,0165 0165,Dijous,4,Laboral,2013,10,Octubre,10,20,Tarda,Desconegut,0,2,0,2,4,"4582735,20","429191,08"
2013S007038,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0433B0433B,Divendres,5,Laboral,2013,10,Octubre,4,19,Tarda,Desconegut,0,1,0,1,2,"4582858,79","429027,47"
2013S000966,2,Eixample,22-2-9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0423 0425,Dijous,4,Laboral,2013,2,Febrer,7,18,Tarda,Desconegut,0,1,0,1,2,"4581052,76","429130,81"
2013S000497,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0220 0220,Dimarts,2,Laboral,2013,1,Gener,22,10,Matí,Desconegut,0,1,0,1,2,"4582213,49","429781,96"
2013S008029,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0226 0226,Dilluns,1,Laboral,2013,11,Novembre,11,08,Matí,Desconegut,0,1,0,1,2,"4582318,42","429888,53"
2013S007752,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0017 0017,Dimecres,3,Laboral,2013,10,Octubre,30,19,Tarda,Desconegut,0,1,0,1,2,"4582103,56","430181,56"
2013S001608,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0017 0017,Dissabte,6,Laboral,2013,3,Març,2,02,Nit,Desconegut,0,1,0,1,2,"4582103,56","430181,56"
2013S004402,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0172 0172,Dilluns,1,Laboral,2013,6,Juny,17,00,Nit,Desconegut,0,1,0,1,2,"4581979,66","429539,01"
2013S003351,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0172 0172,Dijous,4,Laboral,2013,5,Maig,9,01,Nit,Desconegut,0,1,0,1,2,"4581979,66","429539,01"
2013S004987,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,268003,Provença,0163 0163,Dimarts,2,Laboral,2013,7,Juliol,9,13,Matí,Desconegut,0,1,0,1,2,"4582410,06","429364,80"
2013S004636,2,Eixample,23-2-8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0291 0291,Dimecres,3,Laboral,2013,6,Juny,26,10,Matí,Desconegut,0,2,0,2,2,"4582214,98","429926,13"
2013S000998,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0110 0110,Dissabte,6,Laboral,2013,2,Febrer,9,00,Nit,Desconegut,0,1,0,1,2,"4582883,13","429708,76"
2013S009262,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0274 0274,Divendres,5,Laboral,2013,12,Desembre,20,20,Tarda,Desconegut,0,0,0,0,2,"4582756,54","430137,02"
2013S006168,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0074 0074,Dissabte,6,Laboral,2013,8,Agost,31,16,Tarda,Desconegut,0,1,0,1,2,"4582632,06","429962,15"
2013S005019,2,Eixample,24-2-7,la Dreta de l'Eixample,74506,Catalunya,0074 0074,Dimecres,3,Laboral,2013,7,Juliol,10,16,Tarda,Desconegut,0,3,0,3,2,"4582632,06","429962,15"
2013S009203,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0061 0061,Dijous,4,Laboral,2013,12,Desembre,19,15,Tarda,Desconegut,0,1,0,1,2,"4582728,51","430050,77"
2013S005579,2,Eixample,24-2-7,la Dreta de l'Eixample,289105,Rosselló,0200 0200,Dimecres,3,Laboral,2013,7,Juliol,31,08,Matí,Desconegut,0,1,0,1,2,"4582766,82","429579,68"
2013S002123,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0075 0075,Dijous,4,Laboral,2013,3,Març,21,14,Tarda,Desconegut,0,1,0,1,2,"4582825,77","429962,13"
2013S002015,2,Eixample,24-2-7,la Dreta de l'Eixample,191204,Mallorca,0231 0231,Dilluns,1,Laboral,2013,3,Març,18,10,Matí,Desconegut,0,1,0,1,2,"4582595,65","429740,71"
2013S008259,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0233 0233,Dilluns,1,Laboral,2013,11,Novembre,18,18,Tarda,Desconegut,0,1,0,1,2,"4582215,67","430127,63"
2013S009326,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0252 0252,Dilluns,1,Laboral,2013,12,Desembre,23,19,Tarda,Desconegut,0,1,0,1,3,"4582293,70","430240,14"
2013S006198,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0252 0252,Dilluns,1,Laboral,2013,9,Setembre,2,17,Tarda,Desconegut,0,1,0,1,2,"4582293,70","430240,14"
2013S003980,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0249 0249,Dissabte,6,Laboral,2013,6,Juny,1,19,Tarda,Desconegut,0,1,0,1,2,"4582695,02","430043,34"
2013S006830,2,Eixample,24-2-7,la Dreta de l'Eixample,90502,Còrsega,0354 0356,Divendres,5,Laboral,2013,9,Setembre,27,07,Matí,Desconegut,0,2,0,2,2,"4583299,11","429923,92"
2013S000601,2,Eixample,24-2-7,la Dreta de l'Eixample,144601,Diagonal,0422 0422,Divendres,5,Laboral,2013,1,Gener,25,00,Nit,Desconegut,0,1,0,1,2,"4583229,80","430000,26"
2013S008741,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0279 0279,Dimecres,3,Laboral,2013,12,Desembre,4,15,Tarda,Desconegut,0,1,0,1,1,"4582739,73","430273,26"
2013S009095,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0102 0102,Dilluns,1,Laboral,2013,12,Desembre,16,18,Tarda,Desconegut,0,1,0,1,2,"4583026,99","429863,00"
2013S001899,2,Eixample,25-2-6,la Sagrada Família,350308,València,0503 0503,Dimecres,3,Laboral,2013,3,Març,13,16,Tarda,Desconegut,0,1,0,1,2,"4584056,03","431434,67"
2013S008587,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0189 0189,Dijous,4,Laboral,2013,11,Novembre,28,16,Tarda,Desconegut,0,1,0,1,2,"4583200,30","429857,09"
2013S002967,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0190 0190,Dimecres,3,Laboral,2013,4,Abril,24,09,Matí,Desconegut,0,2,0,2,3,"4583123,24","429962,47"
2013S007580,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0190 0190,Dijous,4,Laboral,2013,10,Octubre,24,18,Tarda,Desconegut,0,1,0,1,2,"4583123,24","429962,47"
2013S007794,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,9999 9999,Dijous,4,Laboral,2013,10,Octubre,31,22,Nit,Desconegut,0,1,0,1,1,"4583149,61","429930,13"
2013S003297,2,Eixample,24-2-7,la Dreta de l'Eixample,148307,Gràcia,0068 0072,Dilluns,1,Laboral,2013,5,Maig,6,20,Tarda,Desconegut,0,2,0,2,1,"4582773,99","430094,76"
2013S004395,2,Eixample,24-2-7,la Dreta de l'Eixample,268003,Provença,0275 0275,Diumenge,7,Laboral,2013,6,Juny,16,13,Matí,Desconegut,0,1,0,1,2,"4583036,93","430003,38"
2013S006241,2,Eixample,24-2-7,la Dreta de l'Eixample,359404,Joan Carles I,9999 9999,Dimecres,3,Laboral,2013,9,Setembre,4,10,Matí,Desconegut,0,1,0,1,2,"4583113,18","429737,52"
2013S001861,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0282 0282,Dimarts,2,Laboral,2013,3,Març,12,07,Matí,Desconegut,0,1,0,1,2,"4583835,94","431891,05"
2013S007568,2,Eixample,24-2-7,la Dreta de l'Eixample,247659,Pau Claris,0155 0155,Dijous,4,Laboral,2013,10,Octubre,24,10,Matí,Desconegut,0,1,0,1,2,"4582899,88","430150,13"
2013S008052,2,Eixample,24-2-7,la Dreta de l'Eixample,176801,Roger de Llúria,0055 0055,Dilluns,1,Laboral,2013,11,Novembre,11,18,Tarda,Desconegut,0,1,0,1,2,"4582783,53","430450,91"
2013S005702,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,9997 9997,Dilluns,1,Laboral,2013,8,Agost,5,13,Matí,Desconegut,0,5,0,5,2,"4582556,50","430701,04"
2013S008114,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,9997 9997,Dijous,4,Laboral,2013,11,Novembre,14,11,Matí,Desconegut,0,1,0,1,3,"4582556,50","430701,04"
2013S003539,2,Eixample,24-2-7,la Dreta de l'Eixample,74404,Catalunya,0009 0009,Dijous,4,Laboral,2013,5,Maig,16,14,Tarda,Desconegut,0,1,0,1,2,"4582126,29","430511,83"
2013S002893,2,Eixample,24-2-7,la Dreta de l'Eixample,286504,Roger de Flor,0109 0111,Dilluns,1,Laboral,2013,4,Abril,22,15,Tarda,Desconegut,0,2,0,2,2,"4583039,35","431135,35"
2013S005933,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0604 0604,Divendres,5,Laboral,2013,8,Agost,16,20,Tarda,Desconegut,0,1,0,1,2,"4582040,99","430214,28"
2013S000995,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0311 0311,Divendres,5,Laboral,2013,2,Febrer,8,20,Tarda,Desconegut,0,1,0,1,2,"4582309,42","430019,88"
2013S006457,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0339 0339,Dijous,4,Laboral,2013,9,Setembre,12,17,Tarda,Desconegut,0,1,0,1,2,"4582447,64","430172,42"
2013S000299,2,Eixample,24-2-7,la Dreta de l'Eixample,335100,Tetuan,0027 0028,Dilluns,1,Laboral,2013,1,Gener,14,15,Tarda,Desconegut,0,2,0,2,2,"4582995,63","431061,32"
2013S004999,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,0662 0662,Dimarts,2,Laboral,2013,7,Juliol,9,20,Tarda,Desconegut,0,1,0,1,2,"4582512,52","430695,70"
2013S006355,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,9998 9998,Diumenge,7,Laboral,2013,9,Setembre,8,01,Nit,Desconegut,0,2,0,2,2,"4582220,62","430354,45"
2013S000092,2,Eixample,24-2-7,la Dreta de l'Eixample,169409,Corts Catalanes,9999 9999,Dissabte,6,Laboral,2013,1,Gener,5,20,Tarda,Desconegut,0,1,0,1,2,"4582311,82","430464,77"
2013S003310,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0388 0388,Dimarts,2,Laboral,2013,5,Maig,7,17,Tarda,Transitar a peu per la calçada,0,1,0,1,1,"4583037,67","430810,04"
2013S007796,2,Eixample,24-2-7,la Dreta de l'Eixample,176801,Roger de Llúria,0023 0023,Dijous,4,Laboral,2013,10,Octubre,31,23,Nit,Desconegut,0,1,0,1,2,"4582509,65","430718,29"
2013S008284,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0349 0349,Dimecres,3,Laboral,2013,11,Novembre,20,05,Nit,Desconegut,0,2,0,2,3,"4582964,88","430892,34"
2013S007621,2,Eixample,24-2-7,la Dreta de l'Eixample,100800,Diputació,0349 0349,Dissabte,6,Laboral,2013,10,Octubre,26,02,Nit,Desconegut,0,2,0,2,2,"4582964,88","430892,34"
2013S008024,2,Eixample,24-2-7,la Dreta de l'Eixample,18505,Aragó,0314 0314,Diumenge,7,Laboral,2013,11,Novembre,10,18,Tarda,Desconegut,0,2,0,2,2,"4582951,82","430534,57"
2013S004934,2,Eixample,24-2-7,la Dreta de l'Eixample,278459,Reina Victòria,9998 9998,Dissabte,6,Laboral,2013,7,Juliol,6,23,Nit,Desconegut,0,1,0,1,1,"4582287,99","430440,61"
2013S005757,2,Eixample,24-2-7,la Dreta de l'Eixample,309406,Sant Pere,0012 0012,Dimecres,3,Laboral,2013,8,Agost,7,13,Matí,Desconegut,0,1,0,1,3,"4582205,75","430748,79"
2013S001594,2,Eixample,24-2-7,la Dreta de l'Eixample,349309,Universitat,0008 0008,Divendres,5,Laboral,2013,3,Març,1,14,Tarda,Desconegut,0,1,0,1,2,"4581982,93","430290,38"
2013S002807,2,Eixample,24-2-7,la Dreta de l'Eixample,349309,Universitat,0010 0010,Dijous,4,Laboral,2013,4,Abril,18,23,Nit,Desconegut,0,2,0,2,2,"4582003,38","430331,91"
2013S000772,2,Eixample,24-2-7,la Dreta de l'Eixample,349309,Universitat,0010 0010,Dijous,4,Laboral,2013,1,Gener,31,18,Tarda,Desconegut,0,3,0,3,2,"4582003,38","430331,91"
2013S004322,2,Eixample,24-2-7,la Dreta de l'Eixample,350308,València,0352 0352,Dijous,4,Laboral,2013,6,Juny,13,19,Tarda,Desconegut,0,2,0,2,2,"4583195,38","430584,48"
2013S006647,2,Eixample,24-2-7,la Dreta de l'Eixample,207803,Méndez Núñez,0019 0019,Divendres,5,Laboral,2013,9,Setembre,20,08,Matí,Desconegut,0,1,0,1,2,"4582409,18","431191,55"
2013S008329,2,Eixample,24-2-7,la Dreta de l'Eixample,309406,Sant Pere,0035 0035,Dijous,4,Laboral,2013,11,Novembre,21,10,Matí,Desconegut,0,1,0,1,3,"4582418,25","431113,91"
2013S000695,2,Eixample,24-2-7,la Dreta de l'Eixample,342900,Trafalgar,0025 0025,Dimarts,2,Laboral,2013,1,Gener,29,10,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"4582324,17","431144,17"
2013S005469,2,Eixample,24-2-7,la Dreta de l'Eixample,89004,Consell de Cent,0441 0441,Divendres,5,Laboral,2013,7,Juliol,26,20,Tarda,Desconegut,0,1,0,1,3,"4583212,91","430951,21"
2013S007421,2,Eixample,24-2-7,la Dreta de l'Eixample,145003,Girona,0070 0070,Divendres,5,Laboral,2013,10,Octubre,18,20,Tarda,Desconegut,0,1,0,1,1,"4582927,95","430714,51"
2013S002529,2,Eixample,26-2-5,el Fort Pienc,89004,Consell de Cent,0475B0475B,Dimarts,2,Laboral,2013,4,Abril,9,08,Matí,Desconegut,0,1,0,1,2,"4583432,67","431179,23"
2013S007635,3,Sants-Montjuïc,31-3-11,el Poble Sec,284101,Rius i Taulet,0002 0002,Dissabte,6,Laboral,2013,10,Octubre,26,13,Matí,Desconegut,0,5,0,5,4,"4580513,38","429319,77"
2013S008935,2,Eixample,26-2-5,el Fort Pienc,71600,Casp,0132 0132,Dimecres,3,Laboral,2013,12,Desembre,11,19,Tarda,Desconegut,0,1,0,1,2,"4583014,94","431399,80"
2013S000515,2,Eixample,26-2-5,el Fort Pienc,100800,Diputació,0445 0447,Dimarts,2,Laboral,2013,1,Gener,22,16,Tarda,Desconegut,0,2,0,2,2,"4583479,66","431417,41"
2013S000843,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0753 0753,Dilluns,1,Laboral,2013,2,Febrer,4,09,Matí,Desconegut,0,1,0,1,2,"4583616,16","431735,09"
2013S002325,2,Eixample,26-2-5,el Fort Pienc,225500,Nàpols,0143 0143,Diumenge,7,Laboral,2013,3,Març,31,13,Matí,Desconegut,0,4,0,4,2,"4583073,02","431288,06"
2013S008857,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0734 0734,Dilluns,1,Laboral,2013,12,Desembre,9,14,Tarda,Desconegut,0,2,0,2,2,"4583150,07","431347,26"
2013S005714,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0734B0734B,Dimecres,3,Laboral,2013,8,Agost,7,18,Tarda,Desconegut,0,1,0,1,2,"4583156,83","431354,22"
2013S002636,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0745 0747,Divendres,5,Laboral,2013,4,Abril,12,13,Matí,Desconegut,0,4,0,4,4,"4583383,97","431509,55"
2013S004657,2,Eixample,26-2-5,el Fort Pienc,197302,Marina,0177 0177,Dijous,4,Laboral,2013,6,Juny,27,08,Matí,Desconegut,0,1,0,1,3,"4583419,06","431491,59"
2013S001980,2,Eixample,26-2-5,el Fort Pienc,286504,Roger de Flor,0072 0072,Divendres,5,Laboral,2013,3,Març,15,19,Tarda,Desconegut,0,1,0,1,2,"4582706,76","431490,40"
2013S005402,2,Eixample,26-2-5,el Fort Pienc,362409,Vilanova,0001 0001,Dimecres,3,Laboral,2013,7,Juliol,24,09,Matí,Desconegut,0,1,0,1,2,"4582571,52","431488,78"
